web-scraper-order,web-scraper-start-url,articles,articles-href,title,subtitle,author,date,content
"1571099145-5732","https://www.nytimes.com/search?query=Betsy+Devos","The Risk with Betsy DeVosEducation reform has had some big successes — but the version that DeVos favors has been more worrisome.By David LeonhardtPRINT EDITIONNovember 25, 2016","https://www.nytimes.com/2016/11/24/opinion/the-risk-with-betsy-devos.html?searchResultPosition=14","The Risk with Betsy DeVos","null","","Nov. 24, 2016","She has pushed for vouchers that allow parents to pay for private schools even more than she’s pushed for greater autonomy and accountability in the public-schools system. And there is clear evidence that competitive market forces, by themselves, don’t prevent bad schools. The market is too complicated: parents and students can’t always judge what makes a good school and can’t easily leave one they have chosen."
"1571099129-5654","https://www.nytimes.com/search?query=Betsy+Devos","Betsy DeVos Teaches the Value of IgnoranceThe education secretary is the perfect cabinet member for a president determined to undermine federal agencies’ mission.By The Editorial BoardPRINT EDITIONFebruary 8, 2017, Page A24","https://www.nytimes.com/2017/02/07/opinion/betsy-devos-teaches-the-value-of-ignorance.html?searchResultPosition=19","Betsy DeVos Teaches the Value of Ignorance","null","","Feb. 7, 2017","In Ms. DeVos, the decades-long struggle to improve public education gains no visionary leadership and no fresh ideas. Her appointment squanders an opportunity to advance public education research, experimentation and standards, to objectively compare traditional public school, charter school and voucher models in search of better options for public school students."
"1571099158-5803","https://www.nytimes.com/search?query=Betsy+Devos","She Left the Education Dept. for Groups It Curbed. Now She’s Back, With Plans.As the architect of higher education policy, Diane Auer Jones is pushing to overhaul accreditation, and, to critics, revive the fortunes of “bottom feeder” for-profit colleges.By Erica L. GreenPRINT EDITIONAn Ally of For-Profit Schools Returns to the Education Dept., With Plans|June 10, 2019, Page A16","https://www.nytimes.com/2019/06/09/us/politics/diane-auer-jones-betsy-devos.html?searchResultPosition=10","She Left the Education Dept. for Groups It Curbed. Now She’s Back, With Plans.","null","","June 9, 2019","In the Trump administration, she has found exoneration. When the accreditation rule-making session ended, with negotiators reaching a rare consensus, in April she popped champagne in the negotiating room. She trumpeted that the rules cut down on “bureaucratic minutiae that distracts institutions from students.”"
"1571099175-5952","https://www.nytimes.com/search?query=Betsy+Devos","Trump Orders Student Loan Forgiveness for Disabled VeteransThe directive came after 53 attorneys general criticized the federal Education Department for cumbersome eligibility rules for disabled veterans to eliminate their college loan debt.By Neil VigdorPRINT EDITIONTrump Relieves Student Debt For Veterans|August 22, 2019, Page A18","https://www.nytimes.com/2019/08/21/us/trump-veterans-student-loans.html?searchResultPosition=5","Trump Orders Student Loan Forgiveness for Disabled Veterans","The directive came after 53 attorneys general criticized the federal Education Department for cumbersome eligibility rules for disabled veterans to eliminate their college loan debt.","","null","Some of the administration’s critics, however, have said that Ms. DeVos has hindered the process."
"1571099166-5851","https://www.nytimes.com/search?query=Betsy+Devos","Emails Show DeVos Aides Pulled Strings for Failing For-Profit CollegesA House committee has a trove of documents that show top Education Department officials trying to prop up a for-profit chain as it careened toward collapse.By Erica L. Green and Stacy CowleyPRINT EDITIONFor-Profit Failure Clouds Education Dept.|July 24, 2019, Page B1","https://www.nytimes.com/2019/07/23/us/politics/dream-center.html?searchResultPosition=8","Emails Show DeVos Aides Pulled Strings for Failing For-Profit Colleges","null","","July 23, 2019","But the organization’s chairman, Randall K. Barton, told the education secretary, Betsy DeVos, that the foundation wanted to “help people live better lives.”"
"1571099171-5942","https://www.nytimes.com/search?query=Betsy+Devos","L.G.B.T.Q. Rights Cases Stall Under DeVos, Report FindsAn analysis by the Center for American Progress found that the Trump administration was less likely to investigate claims of discrimination against L.G.B.T.Q. students.By Erica L. GreenPRINT EDITIONL.G.B.T.Q. Students’ Rights Cases Stall Under DeVos, Report Finds|July 30, 2019, Page A12","https://www.nytimes.com/2019/07/29/us/politics/gay-transgender-rights-devos.html?searchResultPosition=6","L.G.B.T.Q. Rights Cases Stall Under DeVos, Report Finds","null","","July 29, 2019","Catherine E. Lhamon, who led the Office for Civil Rights under the Obama administration and issued the transgender guidance, said that was because her administration was “investigating the facts where they lead, and calling balls and strikes as they were.”"
"1571099168-5902","https://www.nytimes.com/search?query=Betsy+Devos","Thousands of California Students Lose Financial Aid in Regulatory FightThe students were in the cross-fire of a regulatory fight between teachers unions and the Education Department.By Erica L. GreenPRINT EDITIONRegulatory Fight Shuts Off Aid for California Students in Online Classes|July 27, 2019, Page A10","https://www.nytimes.com/2019/07/26/us/politics/california-financial-aid.html?searchResultPosition=7","Thousands of California Students Lose Financial Aid in Regulatory Fight","null","","July 26, 2019","“We tried to delay the implementation of the 2016 rule because of its many flaws — including this consequence for California students,” said Liz Hill, a spokeswoman for the department. “Unfortunately, the N.E.A. filed a lawsuit, and a judge ruled that we have to implement the rule.”"
"1571099171-5920","https://www.nytimes.com/search?query=Betsy+Devos","L.G.B.T.Q. Rights Cases Stall Under DeVos, Report FindsAn analysis by the Center for American Progress found that the Trump administration was less likely to investigate claims of discrimination against L.G.B.T.Q. students.By Erica L. GreenPRINT EDITIONL.G.B.T.Q. Students’ Rights Cases Stall Under DeVos, Report Finds|July 30, 2019, Page A12","https://www.nytimes.com/2019/07/29/us/politics/gay-transgender-rights-devos.html?searchResultPosition=6","L.G.B.T.Q. Rights Cases Stall Under DeVos, Report Finds","null","","July 29, 2019","The report, released by the liberal Center for American Progress and based on the Education Department’s own data, provided the first analysis of how students who identify as lesbian, gay, bisexual, transgender or queer have fared in the first half of the Trump administration. The administration has reshaped policy to exclude civil rights protections for transgender people in most areas of government and has scaled back legal protections for gay people."
"1571099127-5643","https://www.nytimes.com/search?query=Betsy+Devos","Big Worries About Betsy DeVosAs the Senate races to confirm Mr. Trump’s nominees, wealthy nominees with potential business conflicts have not made adequate financial disclosures.By The Editorial BoardPRINT EDITIONJanuary 10, 2017, Page A20","https://www.nytimes.com/2017/01/10/opinion/big-worries-about-betsy-devos.html?searchResultPosition=20","Big Worries About Betsy DeVos","null","","Jan. 10, 2017","As the Senate races forward with confirmation hearings this week, the spottiest disclosures have come from wealthy private-sector nominees with no governing experience and many potential conflicts. In other words, the people most in need of a complete ethics review."
"1571099171-5923","https://www.nytimes.com/search?query=Betsy+Devos","L.G.B.T.Q. Rights Cases Stall Under DeVos, Report FindsAn analysis by the Center for American Progress found that the Trump administration was less likely to investigate claims of discrimination against L.G.B.T.Q. students.By Erica L. GreenPRINT EDITIONL.G.B.T.Q. Students’ Rights Cases Stall Under DeVos, Report Finds|July 30, 2019, Page A12","https://www.nytimes.com/2019/07/29/us/politics/gay-transgender-rights-devos.html?searchResultPosition=6","L.G.B.T.Q. Rights Cases Stall Under DeVos, Report Finds","null","","July 29, 2019","The Education Department has adopted the administration’s position, issued in a  memo by the Justice Department, that gender identity is not covered under federal civil rights laws."
"1571099168-5914","https://www.nytimes.com/search?query=Betsy+Devos","Thousands of California Students Lose Financial Aid in Regulatory FightThe students were in the cross-fire of a regulatory fight between teachers unions and the Education Department.By Erica L. GreenPRINT EDITIONRegulatory Fight Shuts Off Aid for California Students in Online Classes|July 27, 2019, Page A10","https://www.nytimes.com/2019/07/26/us/politics/california-financial-aid.html?searchResultPosition=7","Thousands of California Students Lose Financial Aid in Regulatory Fight","null","","July 26, 2019","“In short, the likely outcome will be that thousands of students are either forced to drop out of, or never begin, postsecondary education,” the group wrote. “We have already heard from several institutions that will do whatever they can to address any gaps in student funding that occur as a result, but this is at best a temporary solution.”"
